fid,MS_ID,Per_extent,Tem_extent,Street_type_NOR,ARw500re,ARw500dn,ARw500rm,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,ABw2kwl,ABw5kwl,ARw2kiw,ARw2ktw,ARw2kmw,PFARw2kiw,PFlossR_2kiw,N_PFlossR_2kiw,PFARw2ktw,PFlossR_2ktw,N_PFlossR_2ktw,PFARw2kmw,PFlossR_2kmw,N_PFlossR_2kmw,PF_Index_acc_loss,PFARw500re,PFARw500dn,PFARw500rm,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFABw2kwl,PFABw5kwl,PFAB2k_lossR,N_PFAB2k_lossR,PFAB2k_NOR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PF_Index_centrality,PF_Index_V_equal,TFARw2kiw,TFlossR_2kiw,N_TFlossR_2kiw,TFARw2ktw,TFlossR_2ktw,N_TFlossR_2ktw,TFARw2kmw,TFlossR_2kmw,N_TFlossR_2kmw,TF_Index_acc_loss,TFARw500re,TFARw500dn,TFARw500rm,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TF_Index_population,TFABw2kwl,TFABw5kwl,TFAB2k_lossR,N_TFAB2k_lossR,TFAB2k_NOR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TF_Index_centrality,TF_Index_V_equal,PF_Index_Risk_equal,TF_Index_Risk_equal,pop_level,street_level,acc_level,exp_level,cause_label,intervention_label,intervention_name,cause_label_v4
47883,47883,0,0,1.0,4,10,32,0.173301375547642,0.237523832944325,0.434122002873417,0.281649070455128,73854640.0,3624931328.0,95.9000015258789,43.8230018615723,165,13.4700002670288,-0.859541188188679,-0.859541188188679,12.2589998245239,-0.720261066020818,-0.720261066020818,14.0,-0.915151515151515,-0.915151515151515,0.831651256453671,4.0,10.0,32.0,0.0,0.0,0.0,0.0,5110805.0,34109156.0,-0.930799134624446,0.930799134624446,0.930799134624446,-0.990590399399699,0.990590399399699,0.990590399399699,0.960694767012072,0.655999319979854,95.9000015258789,0.0,0.0,43.8230018615723,0.0,0.0,165.0,0.0,0.0,0.0,4.0,10.0,32.0,0.0,0.0,0.0,0.0,73854648.0,3624365056.0,1.08320885458246e-07,1.08320885458246e-07,1.08320885458246e-07,-0.0001562159248717,0.0001562159248717,0.0001562159248717,7.81621228785902e-05,1.95405307196475e-05,0.655999319979854,1.95405307196475e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47884,47884,0,0,1.0,4,10,32,0.173301375547642,0.237523832944325,0.434122002873417,0.281649070455128,73661008.0,3621622784.0,95.9000015258789,41.1110000610352,161,13.4700002670288,-0.859541188188679,-0.859541188188679,12.2589998245239,-0.701807306892956,-0.701807306892956,14.0,-0.91304347826087,-0.91304347826087,0.824797324447502,4.0,10.0,32.0,0.0,0.0,0.0,0.0,5785978.0,38293580.0,-0.921451278538029,0.921451278538029,0.921451278538029,-0.98942640294589,0.98942640294589,0.98942640294589,0.95543884074196,0.651258372409241,95.9000015258789,0.0,0.0,41.1110000610352,0.0,0.0,161.0,0.0,0.0,0.0,4.0,10.0,32.0,0.0,0.0,0.0,0.0,73661000.0,3621073408.0,-1.0860562755264e-07,1.0860562755264e-07,1.0860562755264e-07,-0.0001516933244475,0.0001516933244475,0.0001516933244475,7.5900965037558e-05,1.89752412593895e-05,0.651258372409241,1.89752412593895e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47885,47885,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,73566216.0,3619106816.0,95.9000015258789,40.5639991760254,157,13.4700002670288,-0.859541188188679,-0.859541188188679,13.2399997711182,-0.673602207867526,-0.673602207867526,14.0,-0.910828025477707,-0.910828025477707,0.814657140511304,10.0,10.0,32.0,0.0,0.0,0.0,0.0,6375816.5,41904840.0,-0.913332276054541,0.913332276054541,0.913332276054541,-0.988421220447338,0.988421220447338,0.988421220447338,0.95087674825094,0.645047757318387,95.9000015258789,0.0,0.0,40.5639991760254,0.0,0.0,157.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,73566200.0,3618571520.0,-2.1749113750801e-07,2.1749113750801e-07,2.1749113750801e-07,-0.0001479083174979,0.0001479083174979,0.0001479083174979,7.40629043177397e-05,1.85157260794349e-05,0.645047757318387,1.85157260794349e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47886,47886,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,73166240.0,3614820608.0,95.9000015258789,40.5639991760254,150,13.4700002670288,-0.859541188188679,-0.859541188188679,13.2399997711182,-0.673602207867526,-0.673602207867526,14.0,-0.906666666666667,-0.906666666666667,0.813270020907624,10.0,10.0,32.0,0.0,0.0,0.0,0.0,6861697.5,44848440.0,-0.906217710517856,0.906217710517856,0.906217710517856,-0.987593176850673,0.987593176850673,0.987593176850673,0.946905443684264,0.643361371374878,95.9000015258789,0.0,0.0,40.5639991760254,0.0,0.0,150.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,73166240.0,3614303232.0,0.0,0.0,0.0,-0.0001431263279995,0.0001431263279995,0.0001431263279995,7.15631639997555e-05,1.78907909999389e-05,0.643361371374878,1.78907909999389e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47887,47887,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,73011520.0,3611401216.0,95.9000015258789,40.5639991760254,142,13.4700002670288,-0.859541188188679,-0.859541188188679,13.2399997711182,-0.673602207867526,-0.673602207867526,14.0,-0.901408450704225,-0.901408450704225,0.811517282253477,10.0,10.0,32.0,0.0,0.0,0.0,0.0,7518719.5,48773552.0,-0.897020093541403,0.897020093541403,0.897020093541403,-0.986494562890461,0.986494562890461,0.986494562890461,0.941757328215932,0.641197973180721,95.9000015258789,0.0,0.0,40.5639991760254,0.0,0.0,142.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,73011528.0,3610902528.0,1.09571749773186e-07,1.09571749773186e-07,1.09571749773186e-07,-0.0001380871219156,0.0001380871219156,0.0001380871219156,6.90983468326952e-05,1.72745867081738e-05,0.641197973180721,1.72745867081738e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47888,47888,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,72602672.0,3606231552.0,95.9000015258789,39.0359992980957,120,13.4700002670288,-0.859541188188679,-0.859541188188679,13.2399997711182,-0.660825904058154,-0.660825904058154,14.0,-0.883333333333333,-0.883333333333333,0.801233475193389,10.0,10.0,32.0,0.0,0.0,0.0,0.0,8154914.5,52533092.0,-0.887677487958019,0.887677487958019,0.887677487958019,-0.985432690263368,0.985432690263368,0.985432690263368,0.936555089110693,0.634755509874368,95.9000015258789,0.0,0.0,39.0359992980957,0.0,0.0,120.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,72602672.0,3605757184.0,0.0,0.0,0.0,-0.0001315411928379,0.0001315411928379,0.0001315411928379,6.57705964189845e-05,1.64426491047461e-05,0.634755509874368,1.64426491047461e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47889,47889,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,72240800.0,3600333568.0,95.9000015258789,37.7980003356934,109,13.4700002670288,-0.859541188188679,-0.859541188188679,13.2399997711182,-0.6497169254053,-0.6497169254053,14.0,-0.871559633027523,-0.871559633027523,0.793605915540501,10.0,10.0,32.0,0.0,0.0,0.0,0.0,9002966.0,57513092.0,-0.875375604921319,0.875375604921319,0.875375604921319,-0.984025621261546,0.984025621261546,0.984025621261546,0.929700613091432,0.629228111043108,95.9000015258789,0.0,0.0,37.7980003356934,0.0,0.0,109.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,72240792.0,3599889920.0,-1.1074074484225e-07,1.1074074484225e-07,1.1074074484225e-07,-0.0001232241378807,0.0001232241378807,0.0001232241378807,6.16674393128066e-05,1.54168598282016e-05,0.629228111043108,1.54168598282016e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47890,47890,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,71784056.0,3592183808.0,95.9000015258789,36.2040023803711,90,13.4700002670288,-0.859541188188679,-0.859541188188679,13.2399997711182,-0.634294583454769,-0.634294583454769,14.0,-0.844444444444444,-0.844444444444444,0.779426738695964,10.0,10.0,32.0,0.0,0.0,0.0,0.0,10059752.0,63598584.0,-0.859860913961173,0.859860913961173,0.859860913961173,-0.982295286822917,0.982295286822917,0.982295286822917,0.921078100392045,0.619982894445993,95.9000015258789,0.0,0.0,36.2040023803711,0.0,0.0,90.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,71784072.0,3591784192.0,2.2289072102585e-07,2.2289072102585e-07,2.2289072102585e-07,-0.0001112459777559,0.0001112459777559,0.0001112459777559,5.57344342384807e-05,1.39336085596202e-05,0.619982894445993,1.39336085596202e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47891,47891,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,72054056.0,3586452992.0,85.9000015258789,36.2040023803711,87,13.4700002670288,-0.843189755206573,-0.843189755206573,13.2399997711182,-0.634294583454769,-0.634294583454769,20.0,-0.770114942528736,-0.770114942528736,0.749199760396692,10.0,10.0,32.0,0.0,0.0,0.0,0.0,11563942.0,71965832.0,-0.839510186629882,0.839510186629882,0.839510186629882,-0.979933981524217,0.979933981524217,0.979933981524217,0.90972208407705,0.602030401217609,85.9000015258789,0.0,0.0,36.2040023803711,0.0,0.0,87.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,72054056.0,3586088192.0,0.0,0.0,0.0,-0.0001017160968828,0.0001017160968828,0.0001017160968828,5.08580484414167e-05,1.27145121103542e-05,0.602030401217609,1.27145121103542e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47892,47892,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,72497992.0,3582267136.0,85.9000015258789,35.875,81,13.4700002670288,-0.843189755206573,-0.843189755206573,14.628999710083,-0.592223004596989,-0.592223004596989,20.0,-0.753086419753086,-0.753086419753086,0.729499726518883,10.0,10.0,32.0,0.0,0.0,0.0,0.0,12973830.0,79583824.0,-0.821045664271639,0.821045664271639,0.821045664271639,-0.977783950504355,0.977783950504355,0.977783950504355,0.899414807387997,0.589603565106441,85.9000015258789,0.0,0.0,35.875,0.0,0.0,81.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,72497992.0,3581931008.0,0.0,0.0,0.0,-9.38310816136745e-05,9.38310816136745e-05,9.38310816136745e-05,4.69155408068372e-05,1.17288852017093e-05,0.589603565106441,1.17288852017093e-05,low,high,high,low,mixed_review,-1,review,A_one_and_only
47893,47893,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,73005944.0,3578922496.0,26.9400005340576,34.1570014953613,59,13.4700002670288,-0.5,-0.5,14.628999710083,-0.571712999688521,-0.571712999688521,20.0,-0.661016949152542,-0.661016949152542,0.577576649613688,10.0,10.0,32.0,0.0,0.0,0.0,0.0,14206357.0,85935208.0,-0.805408214432513,0.805408214432513,0.805408214432513,-0.975988525011076,0.975988525011076,0.975988525011076,0.890698369721795,0.511462917237293,26.9400005340576,0.0,0.0,34.1570014953613,0.0,0.0,59.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,73005944.0,3578608640.0,0.0,0.0,0.0,-8.76956682774725e-05,8.76956682774725e-05,8.76956682774725e-05,4.38478341387363e-05,1.09619585346841e-05,0.511462917237293,1.09619585346841e-05,low,high,medium,low,mixed_review,-1,review,A_one_and_only
47894,47894,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,73328056.0,3574683904.0,26.9400005340576,34.1570014953613,47,13.4700002670288,-0.5,-0.5,14.628999710083,-0.571712999688521,-0.571712999688521,20.0,-0.574468085106383,-0.574468085106383,0.548727028264968,10.0,10.0,32.0,0.0,0.0,0.0,0.0,15267740.0,91245072.0,-0.79178856180232,0.79178856180232,0.79178856180232,-0.974474646024534,0.974474646024534,0.974474646024534,0.883131603913427,0.495146415110841,26.9400005340576,0.0,0.0,34.1570014953613,0.0,0.0,47.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,73328056.0,3574394368.0,0.0,0.0,0.0,-8.0996252473125e-05,8.0996252473125e-05,8.0996252473125e-05,4.04981262365625e-05,1.01245315591406e-05,0.495146415110841,1.01245315591406e-05,low,high,medium,low,mixed_review,-1,review,A_one_and_only
47895,47895,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,73430384.0,3567100672.0,13.4700002670288,35.1380004882812,41,13.4700002670288,0.0,0.0,16.5909996032715,-0.527833132997858,-0.527833132997858,20.0,-0.51219512195122,-0.51219512195122,0.346676084983026,10.0,10.0,32.0,0.0,0.0,0.0,0.0,16422580.0,96980000.0,-0.776351707489368,0.776351707489368,0.776351707489368,-0.972812654052282,0.972812654052282,0.972812654052282,0.874582180770825,0.391983587684219,13.4700002670288,0.0,0.0,35.1380004882812,0.0,0.0,41.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,73430392.0,3566844672.0,1.08946727011532e-07,1.08946727011532e-07,1.08946727011532e-07,-7.1766968061618e-05,7.1766968061618e-05,7.1766968061618e-05,3.59379573943148e-05,8.98448934857869e-06,0.391983587684219,8.98448934857869e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47896,47896,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,75195728.0,3570525440.0,13.4700002670288,35.1380004882812,39,13.4700002670288,0.0,0.0,16.5909996032715,-0.527833132997858,-0.527833132997858,20.0,-0.487179487179487,-0.487179487179487,0.338337540059115,10.0,10.0,32.0,0.0,0.0,0.0,0.0,18275718.0,105919784.0,-0.756958028253946,0.756958028253946,0.756958028253946,-0.97033495887933,0.97033495887933,0.97033495887933,0.863646493566637,0.385080393421217,13.4700002670288,0.0,0.0,35.1380004882812,0.0,0.0,39.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,75195728.0,3570274048.0,0.0,0.0,0.0,-7.04075644395913e-05,7.04075644395913e-05,7.04075644395913e-05,3.52037822197956e-05,8.80094555494891e-06,0.385080393421217,8.80094555494891e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47897,47897,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,74599592.0,3562510336.0,13.4700002670288,36.5270004272461,38,13.4700002670288,0.0,0.0,17.9799995422363,-0.507761400281181,-0.507761400281181,20.0,-0.473684210526316,-0.473684210526316,0.327148536935832,10.0,10.0,32.0,0.0,0.0,0.0,0.0,18503402.0,107092208.0,-0.751963764091364,0.751963764091364,0.751963764091364,-0.969939116549977,0.969939116549977,0.969939116549977,0.86095144032067,0.378812128548084,13.4700002670288,0.0,0.0,36.5270004272461,0.0,0.0,38.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,74599592.0,3562285312.0,0.0,0.0,0.0,-6.3164448317828e-05,6.3164448317828e-05,6.3164448317828e-05,3.1582224158914e-05,7.8955560397285e-06,0.378812128548084,7.8955560397285e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47898,47898,0,0,1.0,10,10,32,0.258201043969853,0.237523832944325,0.434122002873417,0.309948959929198,75430640.0,3558072064.0,13.4700002670288,38.7540016174316,39,13.4700002670288,0.0,0.0,20.2070007324219,-0.478582858825791,-0.478582858825791,21.0,-0.461538461538462,-0.461538461538462,0.313373773454751,10.0,10.0,32.0,0.0,0.0,0.0,0.0,20053534.0,114604856.0,-0.7341460446312,0.7341460446312,0.7341460446312,-0.967790181328941,0.967790181328941,0.967790181328941,0.850968112980071,0.369428914972393,13.4700002670288,0.0,0.0,38.7540016174316,0.0,0.0,39.0,0.0,0.0,0.0,10.0,10.0,32.0,0.0,0.0,0.0,0.0,75430624.0,3557872128.0,-2.12115395017197e-07,2.12115395017197e-07,2.12115395017197e-07,-5.61922289385086e-05,5.61922289385086e-05,5.61922289385086e-05,2.82021721667629e-05,7.05054304169073e-06,0.369428914972393,7.05054304169073e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47899,47899,0,0,1.0,27,10,32,0.358805779805479,0.237523832944325,0.434122002873417,0.343483871874407,76543176.0,3555783680.0,13.4700002670288,37.515998840332,45,13.4700002670288,0.0,0.0,20.2070007324219,-0.461376443196333,-0.461376443196333,28.0,-0.377777777777778,-0.377777777777778,0.279718073658037,27.0,10.0,32.0,0.0,0.0,0.0,0.0,21677574.0,122262048.0,-0.716792859496711,0.716792859496711,0.716792859496711,-0.965616005077114,0.965616005077114,0.965616005077114,0.841204432286912,0.350160144900747,13.4700002670288,0.0,0.0,37.515998840332,0.0,0.0,45.0,0.0,0.0,0.0,27.0,10.0,32.0,0.0,0.0,0.0,0.0,76543184.0,3555603712.0,1.04516175289094e-07,1.04516175289094e-07,1.04516175289094e-07,-5.06127526857877e-05,5.06127526857877e-05,5.06127526857877e-05,2.53586344305384e-05,6.3396586076346e-06,0.350160144900747,6.3396586076346e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47900,47900,0,0,1.0,27,10,32,0.358805779805479,0.237523832944325,0.434122002873417,0.343483871874407,76930088.0,3547869184.0,13.4700002670288,38.4970016479492,45,13.4700002670288,0.0,0.0,22.9060001373291,-0.404992618729066,-0.404992618729066,28.0,-0.377777777777778,-0.377777777777778,0.260923465502281,27.0,10.0,32.0,0.0,0.0,0.0,0.0,22951260.0,128252984.0,-0.701660811826967,0.701660811826967,0.701660811826967,-0.963850700984583,0.963850700984583,0.963850700984583,0.832755756405775,0.338650671852584,13.4700002670288,0.0,0.0,38.4970016479492,0.0,0.0,45.0,0.0,0.0,0.0,27.0,10.0,32.0,0.0,0.0,0.0,0.0,76930088.0,3547723264.0,0.0,0.0,0.0,-4.11289121532616e-05,4.11289121532616e-05,4.11289121532616e-05,2.05644560766308e-05,5.1411140191577e-06,0.338650671852584,5.1411140191577e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47901,47901,0,0,1.0,48,10,32,0.419064199889986,0.237523832944325,0.434122002873417,0.363570011902576,78544656.0,3543743744.0,13.4700002670288,36.7789993286133,43,13.4700002670288,0.0,0.0,22.9060001373291,-0.377198929947267,-0.377198929947267,31.0,-0.27906976744186,-0.27906976744186,0.218756232463042,48.0,10.0,32.0,0.0,0.0,0.0,0.0,25311394.0,139019952.0,-0.677745179761179,0.677745179761179,0.677745179761179,-0.960770314660766,0.960770314660766,0.960770314660766,0.819257747210973,0.314192553034264,13.4700002670288,0.0,0.0,36.7789993286133,0.0,0.0,43.0,0.0,0.0,0.0,48.0,10.0,32.0,0.0,0.0,0.0,0.0,78544648.0,3543621376.0,-1.01852887356207e-07,1.01852887356207e-07,1.01852887356207e-07,-3.45307135165132e-05,3.45307135165132e-05,3.45307135165132e-05,1.73162832019347e-05,4.32907080048368e-06,0.314192553034264,4.32907080048368e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47902,47902,0,0,1.0,64,10,32,0.449490502462052,0.237523832944325,0.434122002873417,0.373712112759931,80788728.0,3547571712.0,13.4700002670288,35.2509994506836,43,13.4700002670288,0.0,0.0,22.9060001373291,-0.350202817103817,-0.350202817103817,32.0,-0.255813953488372,-0.255813953488372,0.202005590197396,64.0,10.0,32.0,0.0,0.0,0.0,0.0,27626556.0,149124240.0,-0.658039473031436,0.658039473031436,0.658039473031436,-0.957964418451198,0.957964418451198,0.957964418451198,0.808001945741317,0.303003281534027,13.4700002670288,0.0,0.0,35.2509994506836,0.0,0.0,43.0,0.0,0.0,0.0,64.0,10.0,32.0,0.0,0.0,0.0,0.0,80788720.0,3547458304.0,-9.90237152885982e-08,9.90237152885982e-08,9.90237152885982e-08,-3.19677822484565e-05,3.19677822484565e-05,3.19677822484565e-05,1.60334029818725e-05,4.00835074546814e-06,0.303003281534027,4.00835074546814e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47903,47903,0,0,1.0,83,16,40,0.477102372267241,0.280644321986546,0.46107246018261,0.406273051478799,77533648.0,3492143104.0,13.4700002670288,35.2509994506836,42,13.4700002670288,0.0,0.0,22.9060001373291,-0.350202817103817,-0.350202817103817,32.0,-0.238095238095238,-0.238095238095238,0.196099351733018,83.0,16.0,40.0,0.0,0.0,0.0,0.0,29368336.0,159689696.0,-0.62121818387805,0.62121818387805,0.62121818387805,-0.95427172047529,0.95427172047529,0.95427172047529,0.78774495217667,0.294985913910677,13.4700002670288,0.0,0.0,35.2509994506836,0.0,0.0,42.0,0.0,0.0,0.0,83.0,16.0,40.0,0.0,0.0,0.0,0.0,77533648.0,3492107008.0,0.0,0.0,0.0,-1.03363461705377e-05,1.03363461705377e-05,1.03363461705377e-05,5.16817308526884e-06,1.29204327131721e-06,0.294985913910677,1.29204327131721e-06,low,high,low,low,mixed_review,-1,review,A_one_and_only
47904,47904,0,0,1.0,191,16,40,0.56611763204322,0.280644321986546,0.46107246018261,0.435944804737458,79538656.0,3491323136.0,13.4700002670288,35.0460014343262,42,13.4700002670288,0.0,0.0,26.0130004882812,-0.257746977582368,-0.257746977582368,33.0,-0.214285714285714,-0.214285714285714,0.157344230622694,191.0,16.0,40.0,0.0,0.0,0.0,0.0,31783930.0,169993216.0,-0.600396441197095,0.600396441197095,0.600396441197095,-0.951309801648792,0.951309801648792,0.951309801648792,0.775853121422944,0.272635395667083,13.4700002670288,0.0,0.0,35.0460014343262,0.0,0.0,42.0,0.0,0.0,0.0,191.0,16.0,40.0,0.0,0.0,0.0,0.0,79538656.0,3491306752.0,0.0,0.0,0.0,-4.69277673872694e-06,4.69277673872694e-06,4.69277673872694e-06,2.34638836936347e-06,5.86597092340868e-07,0.272635395667083,5.86597092340868e-07,low,high,low,low,mixed_review,-1,review,A_one_and_only
47905,47905,0,0,1.0,260,53,32,0.599177534841024,0.395129341569614,0.434122002873417,0.476142959761352,80802104.0,3488078336.0,13.4700002670288,35.0460014343262,44,13.4700002670288,0.0,0.0,27.7310009002686,-0.208725681523624,-0.208725681523624,35.0,-0.204545454545455,-0.204545454545455,0.137757045356359,260.0,53.0,32.0,0.0,0.0,0.0,0.0,33493318.0,177157360.0,-0.585489531312204,0.585489531312204,0.585489531312204,-0.949210613141459,0.949210613141459,0.949210613141459,0.767350072226832,0.260716040734888,13.4700002670288,0.0,0.0,35.0460014343262,0.0,0.0,44.0,0.0,0.0,0.0,260.0,53.0,32.0,0.0,0.0,0.0,0.0,80802120.0,3488079104.0,1.98014645757244e-07,1.98014645757244e-07,1.98014645757244e-07,2.20178541311292e-07,2.20178541311292e-07,2.20178541311292e-07,2.09096593534268e-07,5.22741483835671e-08,0.260716040734888,5.22741483835671e-08,low,high,low,low,mixed_review,-1,review,A_one_and_only
47906,47906,0,0,1.0,308,351,111,0.617355862002621,0.580822760526377,0.585842914551986,0.594673845693662,82394216.0,3485918464.0,13.4700002670288,36.5740013122559,45,13.4700002670288,0.0,0.0,29.2590007781982,-0.200005475791526,-0.200005475791526,36.0,-0.2,-0.2,0.133335158597175,308.0,351.0,111.0,0.0,0.0,0.0,0.0,35464436.0,185278192.0,-0.569576145976072,0.569576145976072,0.569576145976072,-0.946849533655644,0.946849533655644,0.946849533655644,0.758212839815858,0.256220789252552,13.4700002670288,0.0,0.0,36.5740013122559,0.0,0.0,45.0,0.0,0.0,0.0,308.0,351.0,111.0,0.0,0.0,0.0,0.0,82394216.0,3485934080.0,0.0,0.0,0.0,4.47973759606559e-06,4.47973759606559e-06,4.47973759606559e-06,2.23986879803279e-06,5.59967199508198e-07,0.256220789252552,5.59967199508198e-07,low,high,low,low,mixed_review,-1,review,A_one_and_only
48044,48044,0,0,1.0,0,119,0,0.0,0.474225626879793,0.0,0.158075208959931,108341264.0,2404365568.0,95.9000015258789,59.1759986877441,249,82.4300003051758,-0.140458821755787,-0.140458821755787,44.943000793457,-0.240519775076223,-0.240519775076223,215.0,-0.136546184738956,-0.136546184738956,0.172508260523655,0.0,119.0,0.0,,0.0,,0.0,45779152.0,562453248.0,-0.577454145264541,0.577454145264541,0.577454145264541,-0.766069995559011,0.766069995559011,0.766069995559011,0.671762070411776,0.254194647864772,95.9000015258789,0.0,0.0,59.1759986877441,0.0,0.0,249.0,0.0,0.0,0.0,0.0,119.0,0.0,,0.0,,0.0,108341264.0,2403915264.0,0.0,0.0,0.0,-0.0001872859959372,0.0001872859959372,0.0001872859959372,9.36429979686018e-05,2.34107494921504e-05,0.254194647864772,2.34107494921504e-05,low,high,low,low,mixed_review,-1,review,A_one_and_only
48045,48045,0,0,1.0,0,119,0,0.0,0.474225626879793,0.0,0.158075208959931,107647416.0,2402024192.0,95.9000015258789,59.1759986877441,248,82.4300003051758,-0.140458821755787,-0.140458821755787,44.943000793457,-0.240519775076223,-0.240519775076223,214.0,-0.137096774193548,-0.137096774193548,0.172691790341853,0.0,119.0,0.0,,0.0,,0.0,45049496.0,558546176.0,-0.581508802775164,0.581508802775164,0.581508802775164,-0.767468546794719,0.767468546794719,0.767468546794719,0.674488674784942,0.254968063867162,95.9000015258789,0.0,0.0,59.1759986877441,0.0,0.0,248.0,0.0,0.0,0.0,0.0,119.0,0.0,,0.0,,0.0,107647408.0,2401602816.0,-7.43166933054854e-08,7.43166933054854e-08,7.43166933054854e-08,-0.0001754253772311,0.0001754253772311,0.0001754253772311,8.77498469622385e-05,2.19374617405596e-05,0.254968063867162,2.19374617405596e-05,low,high,low,low,mixed_review,-1,review,A_one_and_only
48046,48046,0,0,0.5,306,1818,107,0.616656650462379,0.74351199933881,0.58132755336666,0.64716540105595,63842804.0,1531295488.0,60.0,81.2809982299805,549,0.0,-1.0,-1.0,50.5550003051758,-0.378021906643752,-0.378021906643752,282.0,-0.486338797814208,-0.486338797814208,0.621453568152653,306.0,1818.0,107.0,0.0,0.0,0.0,0.0,37586720.0,461794688.0,-0.411261447727139,0.411261447727139,0.20563072386357,-0.698428754202664,0.698428754202664,0.349214377101332,0.277422550482451,0.380082421696939,60.0,0.0,0.0,78.1430053710938,-0.0386067214628433,-0.0386067214628433,518.0,-0.0564663023679417,-0.0564663023679417,0.031691007943595,306.0,1818.0,107.0,0.0,0.0,0.0,0.0,63139072.0,722815936.0,-0.0110228867767149,0.0110228867767149,0.0055114433883574,-0.527970962061634,0.527970962061634,0.263985481030817,0.134748462209587,0.0495326195241943,0.380082421696939,0.0495326195241943,low,medium,high,low,C_no_service,3,add_emergency_service_point,C_no_service
